EmployeeNumber,JobNumber,WorkDate,Hours,Lunch,PayRate,OvertimeHours
2960,3001,6/1/2016,5.0300,0.5000,8.0500,0.0000
2963,3001,6/1/2016,5.1000,0.5000,8.0500,0.0000
2964,1066,6/1/2016,5.1700,0.5000,9.0000,0.0000
2965,3045,6/1/2016,8.0300,0.5000,8.5000,0.0000
2976,3001,6/1/2016,5.0700,0.5000,10.0000,0.0000
2981,3025,6/1/2016,4.4300,0.0000,8.0500,0.0000
2982,1033,6/1/2016,4.0200,0.0000,8.5000,0.0000
2986,1051,6/1/2016,2.0500,0.0000,9.0000,0.0000
2989,3042,6/1/2016,4.0800,0.0000,9.0000,0.0000
2990,1051,6/1/2016,4.9500,0.0000,9.0000,0.0000
2992,1066,6/1/2016,5.6000,0.5000,9.0000,0.0000
2999,3045,6/1/2016,8.0000,0.5000,8.5000,0.0000
3005,3045,6/1/2016,8.0000,0.5000,8.5000,0.0000
3008,3045,6/1/2016,8.1200,0.5000,8.5000,0.0000
3009,3045,6/1/2016,7.9700,0.5000,8.5000,0.0000
3010,3045,6/1/2016,8.0800,0.5000,8.5000,0.0000
3013,3045,6/1/2016,8.0300,0.5000,8.5000,0.0000
3014,3045,6/1/2016,8.0000,0.5000,8.5000,0.0000
3015,3045,6/1/2016,7.7700,0.5000,10.0000,0.0000
3023,3045,6/1/2016,5.3500,0.5000,8.5000,0.0000
3028,3037,6/1/2016,8.0000,0.5000,8.7500,0.0000
3030,3001,6/1/2016,4.9500,0.5000,8.0500,0.0000
3040,3027,6/1/2016,0.0000,0.0000,,0.0000
3044,1034,6/1/2016,8.0000,0.5000,8.5000,0.0000
3048,3000,6/1/2016,4.5000,0.0000,8.0500,0.0000
3051,3027,6/1/2016,0.0000,0.0000,,0.0000
3057,1033,6/1/2016,4.0200,0.0000,8.5000,0.0000
3068,3000,6/1/2016,4.5200,0.0000,8.0500,0.0000
3069,3045,6/1/2016,8.3200,1.0000,8.5000,0.0000
3070,3045,6/1/2016,8.1000,0.5000,8.5000,0.0000
3071,3045,6/1/2016,8.0200,0.5000,8.5000,0.0000
3073,3025,6/1/2016,4.3700,0.0000,8.0500,0.0000
3078,3001,6/1/2016,5.0200,0.5000,8.0500,0.0000
3080,3001,6/1/2016,5.0500,0.5000,8.0500,0.0000
3083,1003,6/1/2016,7.9800,0.5000,12.5000,0.0000
3087,3045,6/1/2016,7.6300,0.5000,12.0000,0.0000
3089,1066,6/1/2016,6.2500,0.5000,11.0000,0.0000
3093,1057,6/1/2016,4.0500,0.0000,9.0000,0.0000
3095,1053,6/1/2016,5.0000,0.5000,11.0000,0.0000
3096,3045,6/1/2016,8.0000,0.5000,8.5000,0.0000
3098,3042,6/1/2016,4.1000,0.0000,9.0000,0.0000
3099,3001,6/1/2016,5.0300,0.5000,8.0500,0.0000
3100,3001,6/1/2016,5.0300,0.5000,8.0500,0.0000
3101,3016,6/1/2016,6.5000,0.5000,8.0500,0.0000
3109,3025,6/1/2016,4.3500,0.0000,9.5000,0.0000
3112,3022,6/1/2016,4.1200,0.0000,8.0500,0.0000
3118,3037,6/1/2016,8.0000,0.5000,8.7500,0.0000
3120,3045,6/1/2016,8.0800,0.5000,8.5000,0.0000
9013,5014,6/1/2016,8.8700,0.0000,8.3000,0.0000
9042,5014,6/1/2016,5.8500,0.0000,12.0000,0.0000
9056,5014,6/1/2016,4.8300,0.0000,5.0300,0.0000
9060,5014,6/1/2016,4.5200,0.0000,6.0000,0.0000
9076,5014,6/1/2016,6.4200,0.0000,10.0000,0.0000
9079,5014,6/1/2016,7.3300,0.0000,11.0000,0.0000
2201,3017,6/1/2016,6.9500,0.5000,8.0500,0.0000
2400,3001,6/1/2016,5.0000,0.5000,8.0500,0.0000
2098,3001,6/1/2016,5.7200,0.5000,8.0500,0.0000
2401,3001,6/1/2016,5.0000,0.5000,8.0500,0.0000
2374,3016,6/1/2016,6.5000,0.5000,8.0500,0.0000
1961,3001,6/1/2016,4.9700,0.5000,8.0500,0.0000
2730,3001,6/1/2016,7.8000,0.5000,10.0000,0.0000
831,3003,6/1/2016,7.0200,0.5000,8.0500,0.0000
2571,3016,6/1/2016,6.5000,0.5000,8.0500,0.0000
2282,3016,6/1/2016,6.5000,0.5000,8.0500,0.0000
2578,3001,6/1/2016,5.4200,0.5000,8.0500,0.0000
2109,3016,6/1/2016,6.5000,0.5000,8.0500,0.0000
2304,3001,6/1/2016,5.0000,0.5000,8.0500,0.0000
1196,3001,6/1/2016,7.0000,0.5000,8.0500,0.0000
3060,3029,6/1/2016,6.2000,0.5000,8.0500,0.0000
1427,3016,6/1/2016,7.5000,0.5000,11.2500,0.0000
1780,3001,6/1/2016,7.8200,0.5000,12.0000,0.0000
2576,3001,6/1/2016,5.0200,0.5000,8.0500,0.0000
2381,3001,6/1/2016,7.0200,0.5000,8.0500,0.0000
2623,3001,6/1/2016,5.0200,0.5000,8.0500,0.0000
782,3001,6/1/2016,7.0200,0.5000,8.0500,0.0000
2191,3001,6/1/2016,7.8000,0.5000,12.0000,0.0000
745,3001,6/1/2016,7.0300,0.5000,8.0500,0.0000
1704,1041,6/1/2016,7.8500,0.5000,9.0000,0.0000
3001,3045,6/1/2016,7.8200,0.5000,8.5000,0.0000
3043,3045,6/1/2016,8.2200,1.0000,13.5000,0.0000
3110,3045,6/1/2016,8.0800,0.5000,8.5000,0.0000
2124,3001,6/1/2016,4.0500,,8.0500,0.0000
379,5000,6/1/2016,8.1700,1.0000,16.7000,0.0000
2949,3000,6/1/2016,0.0000,0.0000,,0.0000
3049,903045,6/1/2016,4.0000,0.0000,8.5000,0.0000
2376,3001,6/1/2016,5.0200,0.5000,8.0500,0.0000
2890,1070,6/1/2016,3.6200,0.0000,9.0000,0.0000
2890,1068,6/1/2016,1.4300,0.0000,9.0000,0.0000
2661,1056,6/1/2016,2.0000,0.0000,10.0000,0.0000
830,3003,6/1/2016,5.3800,0.5000,8.0500,0.0000
2783,3001,6/1/2016,6.0000,0.5000,8.0500,0.0000
1780,3001,6/1/2016,0.0000,0.0000,,0.0000
2736,3001,6/1/2016,3.7800,0.0000,8.0500,0.0000
2641,3001,6/1/2016,5.5000,0.5000,9.0000,0.0000
2844,3003,6/1/2016,7.0000,0.5000,8.0500,0.0000
2341,3001,6/1/2016,5.0000,0.5000,8.0500,0.0000
3072,3000,6/1/2016,0.0000,0.0000,,0.0000
2200,3000,6/1/2016,6.5000,0.5000,8.0500,0.0000
2636,3000,6/1/2016,0.0000,0.0000,,0.0000
3050,5011,6/1/2016,6.4800,0.5000,8.7500,0.0000
3106,5011,6/1/2016,6.4700,0.5000,8.7500,0.0000
3115,3043,6/1/2016,4.0000,0.0000,9.0000,0.0000
653,3001,6/1/2016,0.0000,0.0000,,0.0000
9009,5013,6/1/2016,3.5000,0.0000,12.0000,0.0000
9025,5013,6/1/2016,6.8000,0.0000,10.0000,0.0000
9044,5013,6/1/2016,6.0700,0.0000,9.0000,0.0000
9070,5013,6/1/2016,5.5000,0.0000,8.5000,0.0000
9074,5013,6/1/2016,2.5800,0.0000,8.5000,0.0000
9039,5013,6/1/2016,3.3300,0.0000,12.0000,0.0000
9056,5014,6/1/2016,0.0000,0.0000,,0.0000
9056,5014,6/1/2016,6.0000,0.0000,5.0300,0.0000
9000,5014,6/1/2016,6.5000,0.0000,6.0000,0.0000
9006,5014,6/1/2016,8.0000,0.0000,8.0500,0.0000
9007,5014,6/1/2016,5.0000,0.0000,7.0000,0.0000
9027,5014,6/1/2016,8.0000,0.0000,6.0000,0.0000
9016,5014,6/1/2016,8.0000,0.0000,17.3300,0.0000
9075,5014,6/1/2016,8.0000,0.0000,21.6300,0.0000
3074,3001,6/1/2016,5.1300,0.5000,8.0500,0.0000
2040,1008,6/1/2016,4.0000,,8.0500,0.0000
2040,1009,6/1/2016,2.0000,,8.0500,0.0000
2040,1011,6/1/2016,2.0000,,8.0500,0.0000
2184,1010,6/1/2016,6.0000,,8.0500,0.0000
1036,1012,6/1/2016,5.0000,,10.5000,0.0000
1989,3015,6/1/2016,8.0000,,8.0500,0.0000
3062,3034,6/1/2016,4.5000,,9.0000,0.0000
1997,6008,6/1/2016,8.0000,,8.0500,0.0000
3103,3008,6/1/2016,5.0000,,8.0500,0.0000
3091,7009,6/1/2016,8.0000,,15.0000,0.0000
3088,7009,6/1/2016,8.0000,,15.0000,0.0000
2741,3042,6/1/2016,5.0000,0.0000,10.0000,0.0000
2770,3046,6/1/2016,5.3000,0.0000,9.0000,0.0000
2691,1051,6/1/2016,5.4000,0.0000,10.0000,0.0000
2968,3046,6/1/2016,5.5200,0.0000,9.0000,0.0000
2311,1071,6/1/2016,4.0000,0.0000,9.0000,0.0000
1549,1067,6/1/2016,1.5000,0.0000,8.0500,0.0000
1357,1072,6/1/2016,4.0000,0.0000,8.0500,0.0000
2848,3043,6/1/2016,4.1000,0.0000,8.7500,0.0000
1058,3031,6/1/2016,7.5000,0.5000,10.0000,0.0000
1496,3004,6/1/2016,7.5800,0.5000,12.0000,0.0000
2959,3000,6/1/2016,7.0500,0.5000,9.0000,0.0000
3082,3036,6/1/2016,4.0800,0.0000,8.0500,0.0000
1797,1000,6/1/2016,8.0000,,,0.0000
3047,1051,6/1/2016,5.0000,0.0000,9.0000,0.0000
2276,4500,6/1/2016,1.0000,,20.0000,0.0000
2595,3045,6/1/2016,8.1700,0.5000,8.5000,0.0000
1382,3008,6/1/2016,7.6500,0.5000,8.0500,0.0000
3089,1066,6/1/2016,0.0000,0.0000,,0.0000
2564,1066,6/1/2016,8.0300,0.5000,11.0000,0.0000
3108,1066,6/1/2016,4.9200,0.5000,9.0000,0.0000
1932,1061,6/1/2016,8.6300,0.5000,11.0000,0.0000
2480,3038,6/1/2016,8.0500,0.5000,15.0000,0.0000
3107,3038,6/1/2016,4.5000,0.0000,9.0000,0.0000
3029,3033,6/1/2016,8.0000,,10.0000,0.0000
2820,3033,6/1/2016,8.0000,,10.0000,0.0000
2662,3033,6/1/2016,8.0000,,10.0000,0.0000
2344,4035,6/1/2016,4.0000,0.0000,8.0500,0.0000
1365,1035,6/1/2016,4.0000,0.0000,9.0000,0.0000
2702,9003,6/1/2016,5.0000,,9.0000,0.0000
2470,8013,6/1/2016,4.5000,0.5000,12.0000,0.0000
2559,1003,6/1/2016,8.0000,,9.0000,0.0000
3116,1003,6/1/2016,0.5000,0.0000,8.4500,0.0000
2940,1075,6/1/2016,1.0000,,12.0000,0.0000
2769,1075,6/1/2016,1.0000,,9.0000,0.0000
2842,3001,6/1/2016,8.5000,,15.0000,0.0000
2774,3027,6/1/2016,0.0000,0.0000,,0.0000
2774,3027,6/1/2016,8.0000,0.5000,8.7500,0.0000
1939,3001,6/1/2016,8.0000,,25.0000,0.0000
1270,1007,6/1/2016,4.0000,,8.0500,0.0000
1119,3000,6/2/2016,5.8300,0.5000,8.0500,0.0000
1549,1037,6/2/2016,2.0000,0.0000,8.0500,0.0000
1549,1033,6/2/2016,1.2500,0.0000,8.0500,0.0000
1549,1037,6/2/2016,0.5300,0.0000,8.0500,0.0000
2136,4500,6/2/2016,0.0000,0.0000,,0.0000
2470,4040,6/2/2016,3.1200,0.0000,12.0000,0.0000
2846,3027,6/2/2016,4.0200,0.0000,8.7500,0.0000
3040,3027,6/2/2016,6.0300,0.5000,11.0000,0.0000
3079,3000,6/2/2016,6.5700,0.5000,9.0000,0.0000
9034,5013,6/2/2016,2.0000,0.0000,9.0000,0.0000
9058,5013,6/2/2016,4.3200,0.0000,8.5000,0.0000
186,1003,6/2/2016,7.9700,0.5000,11.0000,0.0000
357,1003,6/2/2016,7.9700,0.5000,8.5000,0.0000
512,3008,6/2/2016,7.8800,0.5000,8.0500,0.0000
610,3000,6/2/2016,6.4000,0.5000,8.0500,0.0000
618,3000,6/2/2016,6.5200,0.5000,8.0500,0.0000
676,3000,6/2/2016,6.5000,0.5000,8.0500,0.0000
801,3000,6/2/2016,8.0200,0.5000,9.0000,0.0000
811,9001,6/2/2016,8.4300,0.5000,10.0000,0.0000
827,3012,6/2/2016,8.1300,0.5000,8.0500,0.0000
841,3012,6/2/2016,8.1200,0.5000,13.0000,0.0000
893,3012,6/2/2016,7.9700,0.5000,8.0500,0.0000
1002,3027,6/2/2016,8.0700,0.5000,8.7500,0.0000
1065,3000,6/2/2016,8.0000,0.5000,8.0500,0.0000
1067,3012,6/2/2016,8.0000,0.5000,8.0500,0.0000
1092,3000,6/2/2016,6.5200,0.5000,8.0500,0.0000
1170,3025,6/2/2016,8.1700,0.5000,9.0000,0.0000
1217,3027,6/2/2016,8.0700,0.5000,8.7500,0.0000
1252,3027,6/2/2016,8.0700,0.5000,8.7500,0.0000
1295,3027,6/2/2016,4.7500,0.5000,8.7500,0.0000
1362,1025,6/2/2016,8.0000,0.5000,8.5000,0.0000
1371,1027,6/2/2016,2.0500,0.0000,8.0500,0.0000
1382,3008,6/2/2016,8.2700,0.5000,8.0500,0.0000
1425,3033,6/2/2016,8.0200,0.5000,12.0000,0.0000
1436,3012,6/2/2016,7.2500,0.5000,8.0500,0.0000
1462,3000,6/2/2016,6.5000,0.5000,8.0500,0.0000
1482,3000,6/2/2016,8.0000,0.5000,8.0500,0.0000
1884,4037,6/2/2016,8.1800,0.5000,9.0000,0.0000
1905,7001,6/2/2016,7.4300,0.5000,8.5000,0.0000
1911,3008,6/2/2016,8.0800,0.5000,10.0000,0.0000
1957,3000,6/2/2016,6.5200,0.5000,8.0500,0.0000
1969,1066,6/2/2016,8.2800,0.5000,9.0000,0.0000
1991,3008,6/2/2016,8.2700,0.5000,8.0500,0.0000
2066,5011,6/2/2016,8.0500,0.5000,8.7500,0.0000
2089,3000,6/2/2016,6.5500,0.5000,8.0500,0.0000
2136,4500,6/2/2016,7.1500,0.5000,12.0000,0.0000
2144,5011,6/2/2016,0.3300,0.0000,8.7500,0.0000
2215,3037,6/2/2016,8.0200,0.5000,8.7500,0.0000
2245,3000,6/2/2016,8.0000,0.5000,8.0500,0.0000
2256,1033,6/2/2016,8.0500,0.5000,8.0500,0.0000
2264,3037,6/2/2016,7.4300,0.5000,8.7500,0.0000
2286,3000,6/2/2016,7.0300,0.5000,8.0500,0.0000
2307,3008,6/2/2016,8.0800,0.5000,9.0000,0.0000
2321,3038,6/2/2016,8.0500,0.5000,10.0000,0.0000
2333,3040,6/2/2016,8.9800,1.0000,10.0000,0.0000
2421,3000,6/2/2016,8.0000,0.5000,8.0500,0.0000
2481,7001,6/2/2016,7.3700,0.5000,8.0500,0.0000
2482,3000,6/2/2016,7.0000,0.5000,8.0500,0.0000
2505,3040,6/2/2016,9.0200,1.0000,8.5000,0.0000
2547,3000,6/2/2016,7.1000,0.5000,8.5000,0.0000
2573,3012,6/2/2016,8.0000,0.5000,8.0500,0.0000
2586,3000,6/2/2016,8.0000,0.5000,8.0500,0.0000
2607,4500,6/2/2016,8.2200,0.5000,12.0000,0.0000
2613,3000,6/2/2016,7.5200,0.5000,9.0500,0.0000
2614,3027,6/2/2016,8.0500,0.5000,8.7500,0.0000
2620,3000,6/2/2016,6.0200,0.5000,9.2500,0.0000
2627,3000,6/2/2016,8.0500,0.5000,8.0500,0.0000
2632,3012,6/2/2016,8.0200,0.5000,8.0500,0.0000
2648,1053,6/2/2016,8.0700,0.5000,9.0000,0.0000
2654,3040,6/2/2016,9.0200,1.0000,8.5000,0.0000
2702,3040,6/2/2016,5.7800,0.5000,9.0000,0.0000
2712,3037,6/2/2016,8.0200,0.5000,8.7500,0.0000
2721,1058,6/2/2016,3.6200,0.0000,9.5000,0.0000
2731,3000,6/2/2016,7.1700,0.5000,10.0000,0.0000
2768,3000,6/2/2016,6.5300,0.5000,10.0000,0.0000
2772,3000,6/2/2016,7.5200,0.5000,10.0000,0.0000
2774,3027,6/2/2016,8.0300,0.5000,8.7500,0.0000
2803,3038,6/2/2016,5.5500,0.5000,9.0000,0.0000
2834,3000,6/2/2016,6.5800,0.5000,8.1000,0.0000
2850,5011,6/2/2016,8.0700,0.5000,8.7500,0.0000
2872,3040,6/2/2016,9.0000,1.0000,8.5000,0.0000
2911,3025,6/2/2016,7.9800,0.5000,8.0500,0.0000
2949,3000,6/2/2016,7.5200,0.5000,8.0500,0.0000
2950,1055,6/2/2016,2.0500,0.0000,9.0000,0.0000
2969,3000,6/2/2016,7.5300,0.5000,8.0500,0.0000
2991,3046,6/2/2016,8.0200,0.5000,8.7500,0.0000
3016,3045,6/2/2016,7.9800,0.5000,8.5000,0.0000
3021,3045,6/2/2016,8.1500,0.5000,9.0000,0.0000
3022,3045,6/2/2016,8.1000,0.5000,8.5000,0.0000
3026,3045,6/2/2016,8.1200,0.5000,13.5000,0.0000
3040,3027,6/2/2016,2.0000,0.0000,11.0000,0.0000
3052,3000,6/2/2016,7.5300,0.5000,8.0500,0.0000
3069,3045,6/2/2016,6.5200,0.5000,8.5000,0.0000
3072,3000,6/2/2016,7.5700,0.5000,10.0000,0.0000
9039,5013,6/2/2016,7.7700,0.0000,12.0000,0.0000
9061,5013,6/2/2016,4.6200,0.0000,8.5000,0.0000
9074,5013,6/2/2016,4.0000,0.0000,8.5000,0.0000
56,1003,6/2/2016,8.0700,0.5000,8.5000,0.0000
643,3001,6/2/2016,5.4000,0.5000,8.0500,0.0000
645,3001,6/2/2016,5.0500,0.5000,8.0500,0.0000
653,3001,6/2/2016,5.4300,0.5000,8.0500,0.0000
682,3001,6/2/2016,7.1500,0.5000,8.0500,0.0000
738,3001,6/2/2016,5.4200,0.5000,10.0000,0.0000
826,3001,6/2/2016,6.6700,0.5000,8.0500,0.0000
830,3001,6/2/2016,5.4200,0.5000,8.0500,0.0000
877,3012,6/2/2016,8.0200,0.5000,10.0000,0.0000
907,3008,6/2/2016,6.5500,0.5000,10.0000,0.0000
999,3012,6/2/2016,8.0000,0.5000,8.0500,0.0000
1012,3001,6/2/2016,5.2500,0.5000,10.0000,0.0000
1020,1032,6/2/2016,5.4700,0.5000,10.0000,0.0000
1027,3001,6/2/2016,5.0800,0.5000,10.0000,0.0000
1099,3001,6/2/2016,5.0500,0.5000,8.0500,0.0000
1169,3025,6/2/2016,6.4200,0.5000,12.0000,0.0000
1185,3027,6/2/2016,8.0800,0.5000,8.7500,0.0000
1209,3001,6/2/2016,5.0500,0.5000,8.0500,0.0000
1240,3045,6/2/2016,8.0500,0.5000,8.5000,0.0000
1366,3008,6/2/2016,7.9300,0.5000,14.0000,0.0000
1390,1033,6/2/2016,3.8300,0.0000,8.0500,0.0000
1399,3029,6/2/2016,6.4300,0.5000,9.0000,0.0000
1693,3008,6/2/2016,4.3300,0.0000,8.0500,0.0000
1826,1003,6/2/2016,7.9500,0.5000,8.4500,0.0000
1827,3025,6/2/2016,3.9800,0.0000,8.0500,0.0000
1873,3001,6/2/2016,5.0800,0.5000,8.0500,0.0000
1892,3001,6/2/2016,7.0500,0.5000,8.0500,0.0000
1932,1061,6/2/2016,8.4300,0.5000,11.0000,0.0000
1946,1003,6/2/2016,7.9200,0.5000,10.0000,0.0000
1980,3001,6/2/2016,6.0700,0.5000,8.0500,0.0000
1986,3012,6/2/2016,7.9800,0.5000,8.0500,0.0000
2020,4040,6/2/2016,4.9700,0.5000,10.0000,0.0000
2026,1003,6/2/2016,8.3800,0.5000,8.4500,0.0000
2052,3001,6/2/2016,6.0500,0.5000,8.0500,0.0000
2093,3001,6/2/2016,4.9800,0.5000,8.0500,0.0000
2099,3001,6/2/2016,5.0000,0.5000,8.0500,0.0000
2110,5011,6/2/2016,7.8500,0.5000,8.7500,0.0000
2124,3001,6/2/2016,4.5800,0.5000,8.0500,0.0000
2128,3008,6/2/2016,7.6700,0.5000,8.0500,0.0000
2142,3012,6/2/2016,8.0200,0.5000,8.0500,0.0000
2143,3008,6/2/2016,3.9800,0.0000,8.7500,0.0000
2170,3001,6/2/2016,5.0300,0.5000,8.0500,0.0000
2172,3001,6/2/2016,7.6000,0.5000,8.5000,0.0000
2176,3008,6/2/2016,6.1000,0.5000,8.0500,0.0000
2204,3000,6/2/2016,4.5000,0.0000,8.0500,0.0000
2229,4040,6/2/2016,3.9800,0.0000,9.0000,0.0000
2269,3008,6/2/2016,4.7300,0.0000,9.5000,0.0000
2306,1053,6/2/2016,4.0200,0.0000,9.0000,0.0000
2338,3001,6/2/2016,4.9800,0.5000,8.0500,0.0000
2367,3029,6/2/2016,6.0700,0.5000,8.5000,0.0000
2370,5011,6/2/2016,8.0300,0.5000,8.7500,0.0000
2379,3008,6/2/2016,5.3000,0.5000,8.0500,0.0000
2388,1003,6/2/2016,5.7500,0.5000,15.0000,0.0000
2406,3001,6/2/2016,6.9800,0.5000,8.0500,0.0000
2426,1033,6/2/2016,8.0200,0.5000,11.0000,0.0000
2477,1003,6/2/2016,7.5500,0.5000,8.4500,0.0000
2487,3012,6/2/2016,8.0000,0.5000,8.0500,0.0000
2491,1061,6/2/2016,4.0700,0.0000,9.0000,0.0000
2496,1033,6/2/2016,4.5700,0.0000,8.0500,0.0000
2508,3027,6/2/2016,8.1800,0.5000,9.2500,0.0000
2537,3037,6/2/2016,5.0200,0.5000,11.0000,0.0000
2564,1066,6/2/2016,6.1300,0.5000,11.0000,0.0000
2570,3000,6/2/2016,4.3300,0.0000,8.0500,0.0000
2578,3001,6/2/2016,5.4000,0.5000,8.0500,0.0000
2601,4040,6/2/2016,3.9800,0.0000,9.0000,0.0000
2609,3000,6/2/2016,4.5000,0.0000,8.0500,0.0000
2612,3001,6/2/2016,5.0300,0.5000,8.0500,0.0000
2618,1066,6/2/2016,5.0500,0.5000,9.0000,0.0000
2636,3000,6/2/2016,6.6500,0.5000,10.0000,0.0000
2644,1058,6/2/2016,4.1200,0.0000,9.0000,0.0000
2658,1053,6/2/2016,4.2300,0.0000,8.5000,0.0000
2661,1057,6/2/2016,4.5300,0.5000,10.0000,0.0000
2668,3038,6/2/2016,6.7800,0.5000,9.0000,0.0000
2682,3029,6/2/2016,6.0500,0.5000,10.0000,0.0000
2704,1033,6/2/2016,2.9700,0.0000,9.0000,0.0000
2716,1060,6/2/2016,6.9800,0.5000,9.0000,0.0000
2720,3037,6/2/2016,8.0200,0.5000,8.7500,0.0000
2721,1058,6/2/2016,3.9500,0.0000,9.5000,0.0000
2724,3025,6/2/2016,4.0300,0.0000,8.0500,0.0000
2732,3000,6/2/2016,6.1000,0.5000,9.5000,0.0000
2743,5011,6/2/2016,7.8000,0.5000,12.0000,0.0000
2747,3001,6/2/2016,5.0500,0.5000,10.0000,0.0000
2769,1058,6/2/2016,4.1300,0.0000,9.0000,0.0000
2770,3046,6/2/2016,4.9500,0.0000,9.0000,0.0000
2781,3001,6/2/2016,5.0300,0.5000,8.0500,0.0000
2782,3001,6/2/2016,5.0000,0.5000,8.0500,0.0000
2784,1032,6/2/2016,5.4800,0.5000,8.5000,0.0000
2789,3038,6/2/2016,6.7700,0.5000,9.0000,0.0000
2798,3025,6/2/2016,4.0200,0.0000,8.0500,0.0000
2808,3000,6/2/2016,6.0500,0.5000,10.0000,0.0000
2845,3025,6/2/2016,3.4000,0.0000,8.0500,0.0000
2854,3038,6/2/2016,6.0500,0.5000,9.0000,0.0000
2857,1057,6/2/2016,4.0200,0.0000,8.7500,0.0000
2858,1065,6/2/2016,3.5300,0.0000,9.0000,0.0000
2860,3038,6/2/2016,7.2700,0.5000,9.0000,0.0000
2862,1066,6/2/2016,6.1700,0.5000,9.0000,0.0000
2866,1066,6/2/2016,4.8800,0.5000,9.0000,0.0000
2887,3027,6/2/2016,8.0200,0.5000,8.7500,0.0000
2888,3025,6/2/2016,6.0200,0.5000,8.0500,0.0000
2910,1057,6/2/2016,4.0000,0.0000,9.0000,0.0000
2940,1058,6/2/2016,7.7800,0.5000,12.0000,0.0000
2945,3027,6/2/2016,8.1500,0.5000,8.7500,0.0000
2948,5011,6/2/2016,8.0000,0.5000,8.7500,0.0000
2950,1057,6/2/2016,4.1200,0.0000,9.0000,0.0000
2950,1056,6/2/2016,2.0000,0.0000,9.0000,0.0000
2951,3012,6/2/2016,8.0200,0.5000,8.0500,0.0000
2963,3001,6/2/2016,5.0700,0.5000,8.0500,0.0000
2964,1066,6/2/2016,5.5800,0.5000,9.0000,0.0000
2965,3045,6/2/2016,8.1200,0.5000,8.5000,0.0000
2976,3001,6/2/2016,5.0700,0.5000,10.0000,0.0000
2981,3025,6/2/2016,4.0200,0.0000,8.0500,0.0000
2982,1033,6/2/2016,4.0200,0.0000,8.5000,0.0000
2986,1051,6/2/2016,1.9700,0.0000,9.0000,0.0000
2989,3042,6/2/2016,3.9800,0.0000,9.0000,0.0000
2990,1051,6/2/2016,4.9800,0.0000,9.0000,0.0000
2992,1066,6/2/2016,4.4200,0.0000,9.0000,0.0000
2999,3045,6/2/2016,8.0000,0.5000,8.5000,0.0000
3008,3045,6/2/2016,8.0300,0.5000,8.5000,0.0000
3009,3045,6/2/2016,7.9200,0.5000,8.5000,0.0000
3010,3045,6/2/2016,8.0500,0.5000,8.5000,0.0000
3013,3045,6/2/2016,7.9800,0.5000,8.5000,0.0000
3014,3045,6/2/2016,7.9200,0.5000,8.5000,0.0000
3028,3037,6/2/2016,8.0000,0.5000,8.7500,0.0000
3030,3001,6/2/2016,5.0000,0.5000,8.0500,0.0000
3044,1034,6/2/2016,8.0000,0.5000,8.5000,0.0000
3048,3000,6/2/2016,4.5000,0.0000,8.0500,0.0000
3051,3027,6/2/2016,8.0200,0.5000,8.7500,0.0000
3057,1033,6/2/2016,4.0000,0.0000,8.5000,0.0000
3060,3029,6/2/2016,5.8800,0.5000,8.0500,0.0000
3068,3000,6/2/2016,4.9300,0.0000,8.0500,0.0000
3071,3045,6/2/2016,8.0200,0.5000,8.5000,0.0000
3073,3025,6/2/2016,4.0000,0.0000,8.0500,0.0000
3078,3001,6/2/2016,4.9800,0.5000,8.0500,0.0000
3080,3001,6/2/2016,5.0200,0.5000,8.0500,0.0000
3083,1003,6/2/2016,7.9700,0.5000,12.5000,0.0000
3087,3045,6/2/2016,7.8200,0.5000,12.0000,0.0000
3089,1066,6/2/2016,5.8800,0.5000,11.0000,0.0000
3093,1057,6/2/2016,4.0000,0.0000,9.0000,0.0000
3095,1053,6/2/2016,5.1800,0.5000,11.0000,0.0000
3096,3045,6/2/2016,8.0200,0.5000,8.5000,0.0000
3098,3042,6/2/2016,3.9800,0.0000,9.0000,0.0000
3099,3001,6/2/2016,5.0200,0.5000,8.0500,0.0000
3100,3001,6/2/2016,5.0200,0.5000,8.0500,0.0000
3105,3037,6/2/2016,8.0300,1.0000,9.2500,0.0000
3107,3038,6/2/2016,3.8700,0.0000,9.0000,0.0000
3109,3025,6/2/2016,4.0000,0.0000,9.5000,0.0000
3112,3022,6/2/2016,4.0500,0.0000,8.0500,0.0000
3118,3037,6/2/2016,8.0000,0.5000,8.7500,0.0000
3119,5011,6/2/2016,8.0200,0.5000,8.7500,0.0000
9007,5014,6/2/2016,5.7300,0.0000,7.0000,0.0000
9027,5014,6/2/2016,5.7000,0.0000,6.0000,0.0000
9042,5014,6/2/2016,7.7300,0.0000,12.0000,0.0000
9060,5014,6/2/2016,5.7300,0.0000,6.0000,0.0000
9071,5014,6/2/2016,7.8200,0.0000,12.0000,0.0000
9076,5014,6/2/2016,7.9200,0.0000,10.0000,0.0000
9079,5014,6/2/2016,7.8300,0.0000,11.0000,0.0000
379,5000,6/2/2016,6.1300,0.5000,16.7000,0.0000
657,3000,6/2/2016,8.0300,0.5000,11.5000,0.0000
2402,903045,6/2/2016,7.0000,0.0000,8.5000,0.0000
1704,1041,6/2/2016,8.2200,0.5000,9.0000,0.0000
2191,3001,6/2/2016,8.6800,1.0000,12.0000,0.0000
3001,3045,6/2/2016,8.5700,1.0000,8.5000,0.0000
3015,3045,6/2/2016,7.9000,0.5000,10.0000,0.0000
